campaign,variant,repetition,metryka,wartość
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,2,continuity_vs_0004,0.9993111102117286
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,3,knn_overlap_vs_0004,0.8564006959980115
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,3,trustworthiness_vs_0004,0.9998084935513498
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,3,continuity_vs_0004,0.9998071661868151
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,4,knn_overlap_vs_0004,0.849415858811832
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,4,trustworthiness_vs_0004,0.9997652983802277
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,4,continuity_vs_0004,0.999740115669895
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,0,knn_overlap_vs_0004,0.472110365398956
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,0,trustworthiness_vs_0004,0.9940902381487359
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,0,continuity_vs_0004,0.993954865574103
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,1,knn_overlap_vs_0004,0.47143922445935865
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,1,trustworthiness_vs_0004,0.9941661708432905
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,1,continuity_vs_0004,0.9930638442182652
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,2,knn_overlap_vs_0004,0.470494655729555
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,2,trustworthiness_vs_0004,0.9942533179073726
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,2,continuity_vs_0004,0.9940068064648235
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,3,knn_overlap_vs_0004,0.4933383047477007
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,3,trustworthiness_vs_0004,0.9962360841877855
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,3,continuity_vs_0004,0.9960537452381185
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,4,knn_overlap_vs_0004,0.5081034054188417
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,4,trustworthiness_vs_0004,0.9961278233439073
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0011,4,continuity_vs_0004,0.9962608947398374
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,0,knn_overlap_vs_0004,0.4937857320407656
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,0,trustworthiness_vs_0004,0.9950099343001075
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,0,continuity_vs_0004,0.9949323517038414
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,1,knn_overlap_vs_0004,0.47790206313696243
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,1,trustworthiness_vs_0004,0.9933155162556411
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,1,continuity_vs_0004,0.9922382234776361
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,2,knn_overlap_vs_0004,0.47551578424061647
